X,Y,longitude,latitude,unique_num,id_no,rev_bis,name_en,name_fr,short_desc,short_de_1,justificat,justific_1,date_inscr,secondary_,danger,date_end,danger_lis,area_hecta,C1,C2,C3,C4,C5,C6,N7,N8,N9,N10,criteria_t,category,category_s,states_nam,states_n_1,region_en,region_fr,iso_code,udnp_code,transbound,d,icon_url
55.3755555556,30.1680555556,55.375555555600002,30.168055555599999,"2073","1423",Rev,Cultural Landscape of Maymand,Paysage culturel de Maymand,"<p><span>Maymand is a self-contained, semi-arid area at the end of a valley at the southern extremity of Iran’s central mountains. The villagers are semi-nomadic agro-pastoralists. They raise their animals on mountain pastures, living in temporary s",<p>Maymand est une zone semi-désertique isolée au bout d’une vallée à l’extrémité sud des montagnes du centre de l’Iran. Les habitants sont des semi-nomades qui pratiquent l’agro-pastoralisme. Ils élèvent du bétail sur les pâturages des,,,"2015",,"0",,,4953.850000000000364,"0","0","0","0","1","0","0","0","0","0",(v),Cultural,C,Iran (Islamic Republic of),Iran (République islamique d'),Asia and the Pacific,Asie et Pacifique,ir,irn,"0",2015/01/01,./0.png
48.2561111111,32.1894444444,48.256111111099997,32.189444444400003,"1999","1455",,Susa,Suse,"<p>Located in the south-west of Iran, in the lower Zagros Mountains, the property encompasses a group of archaeological mounds rising on the eastern side of the Shavur River, as well as Ardeshir’s palace, on the opposite bank of the river. The excavate","<p>Situé dans le sud-ouest de l’Iran, dans la partie inférieure des monts Zagros, le bien comprend un ensemble archéologique s’élevant sur la rive orientale de la rivière Chaour, et le palais d’Ardeshir, sur la rive opposée du Chaour. Les mon",,,"2015",,"0",,,350.000000000000000,"1","1","1","1","0","0","0","0","0","0",(i)(ii)(iii)(iv),Cultural,C,Iran (Islamic Republic of),Iran (République islamique d'),Asia and the Pacific,Asie et Pacifique,ir,irn,"0",2015/01/01,./0.png
61.3277777778,30.5938888889,61.327777777800002,30.593888888900000,"2000","1456",,Shahr-i Sokhta,Shahr-i-Sokhta,"<p>Shahr-i Sokhta, meaning ‘Burnt City’, is located at the junction of Bronze Age trade routes crossing the Iranian plateau. The remains of the mudbrick city represent the emergence of the first complex societies in eastern Iran. Founded around 3200�","<p>Shahr-i-Sokhta, qui signifie « ville brûlée », est situé à la jonction de routes commerciales de l’âge du bronze traversant le plateau iranien. Les vestiges de la ville en briques de terre crue représentent l’émergence des premières so",,,"2014",,"0",,,275.000000000000000,"0","1","1","1","0","0","0","0","0","0",(ii)(iii)(iv),Cultural,C,Iran (Islamic Republic of),Iran (République islamique d'),Asia and the Pacific,Asie et Pacifique,ir,irn,"0",2014/01/01,./0.png
58.8388888889,30.2161111111,58.838888888900001,30.216111111099998,"2095","1505",,Lut Desert,Désert de Lout,"<p>The Lut Desert, or Dasht-e-Lut, is located in the south-east of the country. Between June and October, this arid subtropical area is swept by strong winds, which transport sediment and cause aeolian erosion on a colossal scale. Consequently, the site","<p>Le désert de Lout, ou Dasht-e-Lut, se trouve dans le sud-est du pays. Entre juin et octobre, cette zone subtropicale aride est balayée par des vents violents qui transportent des sédiments et provoquent une érosion éolienne à une échelle coloss",,,"2016",,"0",,,2278015.000000000000000,"0","0","0","0","0","0","1","1","0","0",(vii)(viii),Natural,N,Iran (Islamic Republic of),Iran (République islamique d'),Asia and the Pacific,Asie et Pacifique,ir,irn,"0",2016/01/01,./2.png
58.6544444444,34.29,58.654444444399999,34.289999999999999,"2096","1506",,The Persian Qanat,Le qanat perse,"<p>Throughout the arid regions of Iran, agricultural and permanent settlements are supported by the ancient qanat system of tapping alluvial aquifers at the heads of valleys and conducting the water along underground tunnels by gravity, often over many k","<p>Dans l'ensemble des régions arides de l'Iran, des établissements agricoles et permanents sont soutenus par l'ancien système de qanats qui puisent l'eau des sources aquifères en amont des vallées et la font circuler par gravité le long de tunnels",,,"2016",,"0",,,19057.000000000000000,"0","0","1","1","0","0","0","0","0","0",(iii)(iv),Cultural,C,Iran (Islamic Republic of),Iran (République islamique d'),Asia and the Pacific,Asie et Pacifique,ir,irn,"0",2016/01/01,./0.png
54.3691666667,31.9013888889,54.369166666700004,31.901388888900001,"2148","1544",,Historic City of Yazd,Ville historique de Yazd,"<p>The City of Yazd is located in the middle of the Iranian plateau, 270 km southeast of Isfahan, close to the Spice and Silk Roads. It bears living testimony to the use of limited resources for survival in the desert. Water is supplied to the city throu","<p>La ville historique de Yazd est située au milieu du plateau iranien, à 270 km au sud-est d’Ispahan, à proximité des routes des épices et de la soie. C’est un témoignage vivant de l’utilisation de ressources limitées pour assurer la survie",,,"2017",,"0",,,195.669999999999987,"0","0","1","0","1","0","0","0","0","0",(iii)(v),Cultural,C,Iran (Islamic Republic of),Iran (République islamique d'),Asia and the Pacific,Asie et Pacifique,ir,irn,"0",2017/01/01,./0.png
51.57045,29.7774805556,51.570450000000001,29.777480555600000,"2233","1568",,Sassanid Archaeological Landscape of Fars Region,Paysage archéologique sassanide de la région du Fars,"<p>The eight archaeological sites situated in three geographical areas in the southeast of Fars Province: Firuzabad, Bishapur and Sarvestan. The fortified structures, palaces and city plans date back to the earliest and latest times of the Sassanian Empi","<p>Situés dans le sud-est de la province iranienne du Fars, les huit sites archéologiques se trouvent dans trois zones géographiques : Firouzabad, Bishapour et Savestan. Les structures fortifiées, palais et plans urbains remontent aux premiers et de",,,"2018",,"0",,,639.299999999999955,"0","1","1","0","1","0","0","0","0","0",(ii)(iii)(v),Cultural,C,Iran (Islamic Republic of),Iran (République islamique d'),Asia and the Pacific,Asie et Pacifique,ir,irn,"0",2018/01/01,./0.png
55.7242777778,37.4214722222,55.724277777799998,37.421472222200002,"2273","1584",,Hyrcanian Forests,Forêts hyrcaniennes,"<p>Hyrcanian forests form a unique forested massif that stretches 850 km along the southern coast of the Caspian Sea. The history of these broad-leaved forests dates back 25 to 50 million years, when they covered most of this Northern Temperate region. T","<p>Les forêts hyrcaniennes forment un massif forestier unique qui s’étend sur 850 km, le long du littoral méridional de la mer Caspienne. L’histoire de ces forêts de feuillus remonte entre 25 et 50 millions d’années, une époque où elles cou",,,"2019",,"0",,,129484.740000000005239,"0","0","0","0","0","0","0","0","1","0",(ix),Natural,N,Iran (Islamic Republic of),Iran (République islamique d'),Asia and the Pacific,Asie et Pacifique,ir,irn,"0",2019/01/01,./2.png
51.3983333333,35.6583055556,51.398333333300002,35.658305555600002,"2339","1585",,Trans-Iranian Railway,Chemin de fer transiranien,"The Trans-Iranian Railway connects the Caspian Sea in the northeast with the Persian Gulf in the southwest crossing two mountain ranges as well as rivers, highlands, forests and plains, and four different climatic areas. Started in 1927 and completed in","<p>Le chemin de fer transiranien relie la mer Caspienne, au nord-est, au golfe Persique, au sud-ouest, traversant deux chaînes de montagnes, des rivières, des hauts plateaux, des forêts et des plaines, et passant par quatre zones climatiques différen",,,"2021",,"0",,,5784.000000000000000,"0","1","0","1","0","0","0","0","0","0",(ii)(iv),Cultural,C,Iran (Islamic Republic of),Iran (République islamique d'),Asia and the Pacific,Asie et Pacifique,ir,irn,"0",2021/01/01,./0.png
46.47785,35.1073583333,46.477849999999997,35.107358333299999,"2389","1647",,Cultural Landscape of Hawraman/Uramanat,Paysage culturel de Hawraman/Uramanat,"<p>The remote and mountainous landscape of Hawraman/Uramanat bears testimony to the traditional culture of the Hawrami people, an agropastoral Kurdish tribe that has inhabited the region since about 3000 BCE. The property, at the heart of the Zagros Moun","<p>Le paysage isolé et montagneux de Hawraman/Uramanat témoigne de la culture traditionnelle de la population hawrami, une tribu agropastorale kurde vivant dans cette région depuis 3000 av. J.-C. Le bien, situé au cœur des monts Zagros dans les prov",,,"2021",,"0",,,106307.000000000000000,"0","0","1","0","1","0","0","0","0","0",(iii)(v),Cultural,C,Iran (Islamic Republic of),Iran (République islamique d'),Asia and the Pacific,Asie et Pacifique,ir,irn,"0",2021/01/01,./0.png
43.8235430555,34.3409894444,43.823543055499997,34.340989444400002,"1456","276",rev,Samarra Archaeological City,Ville archéologique de Samarra,"<p>Samarra Archaeological City is the site of a powerful Islamic capital city that ruled over the provinces of the Abbasid Empire extending from Tunisia to Central Asia for a century. Located on both sides of the River Tigris 130 km north of Baghdad, the","<p>Si&egrave;ge d&rsquo;une puissante capitale islamique qui r&eacute;gna sur les provinces de l&rsquo;Empire abbasside, qui s&rsquo;&eacute;tendit pendant un si&egrave;cle de la Tunisie &agrave; l&rsquo;Asie centrale, la ville est situ&eacute;e sur les",,,"2007",,"1",,Y 2007,15058.000000000000000,"0","1","1","1","0","0","0","0","0","0",(ii)(iii)(iv),Cultural,C,Iraq,Iraq,Arab States,États arabes,iq,irq,"0",2007/01/01,./0.png
42.71833,35.58806,42.718330000000002,35.588059999999999,"309","277",rev,Hatra,Hatra,"<p>A large fortified city under the influence of the Parthian Empire and capital of the first Arab Kingdom, Hatra withstood invasions by the Romans in A.D. 116 and 198 thanks to its high, thick walls reinforced by towers. The remains of the city, especia","<p>Grande cité fortifiée sous l'influence de l'Empire parthe et capitale du premier royaume Arabe, Hatra résista deux fois aux Romains, en 116 et en 198, grâce à sa muraille renforcée de tours. Les vestiges de la ville, et en particulier les temple",,,"1985",,"1",,Y 2015,323.750000000000000,"0","1","1","1","0","1","0","0","0","0",(ii)(iii)(iv)(vi),Cultural,C,Iraq,Iraq,Arab States,États arabes,iq,irq,"0",1985/01/01,./0.png
44.4208333333,32.5419694444,44.420833333300003,32.541969444400003,"2293","278",,Babylon,Babylone,"Situated 85 km south of Baghdad, the property includes the ruins of the city which, between 626 and 539 BCE, was the capital of the Neo-Babylonian Empire. It includes villages and agricultural areas surrounding the ancient city. Its remains, outer and in","<p>Situé à 85 km au sud de Bagdad, le bien réunit les ruines de la cité qui fut le centre de l’empire néo-babylonien entre 626 et 539 AEC ainsi que des villages et des zones agricoles entourant l’ancienne cité. Ces vestiges – murs d’enceint",,,"2019",,"0",,,1054.299999999999955,"0","0","1","0","0","1","0","0","0","0",(iii)(vi),Cultural,C,Iraq,Iraq,Arab States,États arabes,iq,irq,"0",2019/01/01,./0.png
43.2611111111,35.4566666667,43.261111111100000,35.456666666700002,"1310","1130",,Ashur (Qal'at Sherqat),Assour (Qal'at Cherqat),"<p>The ancient city of Ashur is located on the Tigris River in northern Mesopotamia in a specific geo-ecological zone, at the borderline between rain-fed and irrigation agriculture. The city dates back to the 3rd millennium BC. From the 14th to the 9th c","<p>La cité antique d’Assour se trouve sur les rives du Tigre, dans le nord de la Mésopotamie, dans une zone géo-écologique particulière, à la frontière séparant l’agriculture avec système d’irrigation de celle qui n’en possède pas. La v","<p>Criterion iii: Founded in the 3rd millennium BCE, the most important role of Ashur was from the 14th to 9th century BCE when it was the first capital of the Assyrian empire. Ashur was also the religious capital of Assyrians, and the place for crowning","<p>Critère iii : Fondée au troisième millénaire avant J.-C., la période faste d’Assur va du XIXe au IXe siècle avant J.-C., période pendant laquelle elle fut la première capitale de l’empire Assyrien. Assur fut également la capitale religieu","2003",,"1",,Y 2003,70.000000000000000,"0","0","1","1","0","0","0","0","0","0",(iii)(iv),Cultural,C,Iraq,Iraq,Arab States,États arabes,iq,irq,"0",2003/01/01,./0.png
44.0091666667,36.1911111111,44.009166666699997,36.191111111100000,"1980","1437",,Erbil Citadel,Citadelle d’Erbil,"<p>Erbil Citadel is a fortified settlement on top of an imposing ovoid-shaped tell (a hill created by many generations of people living and rebuilding on the same spot) in the Kurdistan region, Erbil Governorate. A continuous wall of tall 19th-century fa",<p>La citadelle d’Erbil est un établissement anciennement fortifié bâti au sommet d’un imposant tell ovoïde – un monticule créé par les générations qui se sont succédé sur le site et ont reconstruit au même endroit. Elle est située dans,,,"2014",,"0",,,15.600000000000000,"0","0","0","1","0","0","0","0","0","0",(iv),Cultural,C,Iraq,Iraq,Arab States,États arabes,iq,irq,"0",2014/01/01,./0.png
47.6577777778,31.5622222222,47.657777777800000,31.562222222199999,"2042","1481",,The Ahwar of Southern Iraq: Refuge of Biodiversity and the Relict Landscape of the Mesopotamian Cities,Les Ahwar du sud de l’Iraq : refuge de biodiversité et paysage relique des villes mésopotamiennes,<p>The Ahwar is made up of seven components: three archaeological sites and four wetland marsh areas in southern Iraq. The archaeological cities of Uruk and Ur and the Tell Eridu archaeological site form part of the remains of the Sumerian cities and set,<p>Il s’agit d’un ensemble de sept éléments constitutifs : trois sites archéologiques et quatre zones humides marécageuses situés dans le sud de l’Iraq. Les villes archéologiques d’Uruk et d’Ur et le site archéologique du Tell Eridu fon,,,"2016",,"0",,,211544.000000000000000,"0","0","1","0","1","0","0","0","1","1",(iii)(v)(ix)(x),Mixed,C/N,Iraq,Iraq,Arab States,États arabes,iq,irq,"0",2016/01/01,./1.png
-6.45,53.69167,-6.450000000000000,53.691670000000002,"780","659",,Brú na Bóinne - Archaeological Ensemble of the Bend of the Boyne,Brú na Bóinne - Ensemble archéologique de la Vallée de la Boyne,"<p>The three main prehistoric sites of the Br&uacute; na B&oacute;inne Complex, Newgrange, Knowth and Dowth, are situated on the north bank of the River Boyne 50 km north of Dublin. This is Europe's largest and most important concentration of prehistoric","<p>Les trois sites pr&eacute;historiques principaux de l'ensemble de Br&uacute; na B&oacute;inne, Newgrange, Knowth et Dowth, sont &eacute;tablis sur la rive nord de la Boyne, 50 km au nord de Dublin. Par ses dimensions et sa qualit&eacute;, il constitue","<p>The Committee inscribed the site under <em>criteria (i), (iii) and (iv)</em> and invited the Irish authorities to control carefully future developments in and around the site and to involve ICOMOS in conservation and management planning.</p>",,"1993",,"0",,,770.000000000000000,"1","0","1","1","0","0","0","0","0","0",(i)(iii)(iv),Cultural,C,Ireland,Irlande,Europe and North America,Europe et Amérique du Nord,ie,irl,"0",1993/01/01,./0.png
